startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_phone,startup_email
C12 Quantum Electronics annonce une levée de fonds de 10 millions de dollars,8 200 000 €,09/06/2021,https://www.jaimelesstartups.fr/news/c12-quantum-electronics-ordinateur-quantique/,,,,,,
Expensya annonce une levée de fonds de 20 millions de dollars,20 000 000,09/06/2021,https://www.jaimelesstartups.fr/news/expensya-annonce-une-levee-de-fonds-de-20-millions-de-dollars/,,,,,,
HarfangLab HarfangLab lève 5 millions d’euros,5 000 000,03/06/2021,https://www.jaimelesstartups.fr/news/harfanglab-harfanglab-leve-5-millions-deuros/,,,,,,
Fineheart annonce une levée de fonds de 15 millions d’euros,15 millions,03/06/2021,https://www.jaimelesstartups.fr/news/fineheart-annonce-une-levee-de-fonds-de-15-millions-deuros/,,,,,,
18h15 – l’apéritif inattendu,4087,02/06/2021,https://www.jaimelesstartups.fr/18h15-laperitif-inattendu-la-box-apero/,,,,,,
Max’Sens Innovations,500 000€,01/06/2021,https://www.jaimelesstartups.fr/news/maxsens-innovations/,,,,,,
Instagram lance « Voices »,40 000 000,31/05/2021,https://www.jaimelesstartups.fr/news/instagram-voices-festival-digital/,,,,,,
"LeVoiceLab annonce une levée de 4,7 millions €","4,7 millions €",31/05/2021,https://www.jaimelesstartups.fr/news/levoicelab-annonce-une-levee-de-47-millions-e/,,,,,,
Zaion annonce une levée de fonds de 9 millions d’euros,9 M€,31/05/2021,https://www.jaimelesstartups.fr/news/zaion-annonce-une-levee-de-fonds-de-9-millions-deuros/,,,,,,
"MEDENE annonce une levée de fonds de 1,3 millions d’euros",1 300 000,28/05/2021,https://www.jaimelesstartups.fr/news/medene-annonce-une-levee-de-fonds-de-13-millions-deuros/,,,,,,
Agicap lève 100 millions de dollars en série B !,100 millions $,27/05/2021,https://www.jaimelesstartups.fr/news/agicap-leve-100-millions-de-dollars-en-serie-b/,,,,,,
Contentsquare lève 500 millions de dollars,500 millions $,26/05/2021,https://www.jaimelesstartups.fr/news/contentsquare-leve-500-millions-de-dollars/,,,,,,
Acheel,29 000 000,25/05/2021,https://www.jaimelesstartups.fr/acheel-simplifie-lassurance-habitation-sante-et-animaux/,,,,,,
Epsor lève 20 millions d’euros pour devenir la référence de l’épargne des salariés,20 millions €,25/05/2021,https://www.jaimelesstartups.fr/news/epsor-leve-20-millions-deuros-pour-devenir-la-reference-de-lepargne-des-salaries/,,,,,,
Mihy,140 000,21/05/2021,https://www.jaimelesstartups.fr/mihy-plateforme-collaborative-des-experts-comptables-et-de-leurs-clients/,,,,,,
Myfuture,775 000€,19/05/2021,https://www.jaimelesstartups.fr/myfuture-parcours-orientation-decouverte-metier/,,,,,,
TELLUX,"1,3 M €",18/05/2021,https://www.jaimelesstartups.fr/tellux-analyse-des-sols-polues/,,,,,,
Regate.io lève 7 millions d’euros,7000000,18/05/2021,https://www.jaimelesstartups.fr/news/regate-io-leve-7-millions-deuros/,,,,,,
Nodalview,"4,1 M",14/05/2021,https://www.jaimelesstartups.fr/nodalview-le-leader-europeen-de-la-communication-visuelle-immobiliere/,,,,,,
Prev&Care,1000000€,12/05/2021,https://www.jaimelesstartups.fr/prevcare-plateforme-de-services-pour-les-aidants/,,,,,,
Gotoo France,pas effectuée,11/05/2021,https://www.jaimelesstartups.fr/gotoo-france-marketplace-de-logements-pour-etudiants-etrangers/,,,,,,
EDGAR SUITES,104 000 000 €,11/05/2021,https://www.jaimelesstartups.fr/news/edgar-suites-annonce-une-levee-de-fonds-de-104me/,,,,,,
ndustrial,5 milions €,07/05/2021,https://www.jaimelesstartups.fr/news/ndustrial-leve-5-millions-deuros/,,,,,,
ArtGapi,300 000€,06/05/2021,https://www.jaimelesstartups.fr/artgapi-application-mobile-qui-permet-dexposer-et-vendre-ses-oeuvres-dart/,,,,,,
SOS ACCESSOIRE,10 millions,06/05/2021,https://www.jaimelesstartups.fr/news/sos-accessoire-annonce-une-levee-10-millions-deuros/,,,,,,
ViiBE,1200000,05/05/2021,https://www.jaimelesstartups.fr/viibe-plateforme-dassistance-video-pour-support-technique/,,,,,,
Rushmix lève 1 million d’euros,1M€,05/05/2021,https://www.jaimelesstartups.fr/news/rushmix-annonce-une-levee-de-fonds-dun-millions-deuros/,,,,,,
EasyMile annonce une levée de fonds de 55 millions d’euros,55 000 000€,03/05/2021,https://www.jaimelesstartups.fr/news/easymile-annonce-une-levee-de-fonds-de-55-millions-deuros/,,,,,,
Smartlink,3'000'000 USD,29/04/2021,https://www.jaimelesstartups.fr/smartlink-trust-as-a-service/,,,,,,
Freemaths boucle une levée de fonds d’1.2 millions €,1.2 millions,28/04/2021,https://www.jaimelesstartups.fr/news/freemaths-boucle-une-levee-de-fonds-d1-2-millions/,,,,,,
UNSEENLABS annonce une levée de fonds de 20M€ en série B,20M,28/04/2021,https://www.jaimelesstartups.fr/news/unseenlabs-annonce-une-levee-de-fonds-de-20me-en-serie-b/,,,,,,
"LeHibou annonce une levée de fond 1,8M€",1 800 000,27/04/2021,https://www.jaimelesstartups.fr/news/lehibou-annonce-une-levee-de-fond-18me/,,,,,,
CURVWAY,75000,26/04/2021,https://www.jaimelesstartups.fr/curvway-snowboards-electriques/,,,,,,
BlaBlaCar lève 115 millions de dollars,115 millions de dollars,26/04/2021,https://www.jaimelesstartups.fr/news/blablacar-leve-115-millions-de-dollars/,,,,,,
MaQuestionMedicale,"1.000.000 et on en refait une actuellement, à vos bourses!",23/04/2021,https://www.jaimelesstartups.fr/maquestionmedicale-plateforme-de-teleconsultation/,,,,,,
Mt Pelerin,€2 000 000,23/04/2021,https://www.jaimelesstartups.fr/news/mt-pelerin-appli-bridge-wallet/,,,,,,
MyCarSpot,"1,2 millions d'euros en 2020",22/04/2021,https://www.jaimelesstartups.fr/news/mycarspot-et-idposition-sassocient-pour-developper-le-smart-office/,,,,,,
"Curecall annonce une levée de fonds d’1,2 millions €","1,2 millions d'euros",21/04/2021,https://www.jaimelesstartups.fr/news/curecall-annonce-une-levee-de-fonds/,,,,,,
GLIMPS annonce une levée de fonds de 6 millions d’euros,6 Millions d'Euros,21/04/2021,https://www.jaimelesstartups.fr/news/glimps-annonce-une-levee-de-fonds-de-6-millions-deuros/,,,,,,
Coach to CLEEN,50K,21/04/2021,https://www.jaimelesstartups.fr/news/coach-to-cleen/,,,,,,
Circle Sportswear annonce une levée de fonds d’un million d’euros,1 000 000,19/04/2021,https://www.jaimelesstartups.fr/news/circle-sportswear-annonce-une-levee-de-fonds-dun-million-deuros/,,,,,,
Qairn,1 400 000€,16/04/2021,https://www.jaimelesstartups.fr/qairn-outil-de-validation-du-contenu-marketing-saas/,,,,,,
"IMAGEENS annonce une evée de fonds d’1,2 millions d’euros",1 200 000,16/04/2021,https://www.jaimelesstartups.fr/news/imageens-annonce-une-evee-de-fonds-d12-millions-deuros/,,,,,,
Hexeko,800 000,15/04/2021,https://www.jaimelesstartups.fr/hexeko-plateforme-davantages-en-nature-pour-les-salaries/,,,,,,
TRUSTOO annonce une levée de fonds de 900 000 euros,900 000 €,15/04/2021,https://www.jaimelesstartups.fr/news/trustoo-annonce-une-levee-de-fonds-de-900-000-euros/,,,,,,
My weekend for you,200000,13/04/2021,https://www.jaimelesstartups.fr/my-weekend-for-you-plateforme-invitation-entre-voyageurs-passionnes/,,,,,,
Stirweld,2 000 000 €,09/04/2021,https://www.jaimelesstartups.fr/stirweld-soudage-par-friction-malaxage/,,,,,,
EODev,20 000 000,09/04/2021,https://www.jaimelesstartups.fr/news/eodev-accueille-toyota-a-son-capital/,,,,,,
EPYCURE,"2,5",08/04/2021,https://www.jaimelesstartups.fr/epycure-cure-personnalisee-de-vitamines/,,,,,,
Hello Syndic annonce une levée de fonds de 2 millions d’euros,2 millions d'Euros,08/04/2021,https://www.jaimelesstartups.fr/news/hello-syndic-annonce-une-levee-de-fonds-de-2-millions-deuros/,,,,,,
Vybe,2 400 000 €,07/04/2021,https://www.jaimelesstartups.fr/news/vybe-leve-2-4-millions-deuros/,,,,,,
MerciApp,850000,06/04/2021,https://www.jaimelesstartups.fr/merciapp-correcteur-orthographique/,,,,,,
Sensaterra annonce une levée de 1 million d’euros,1 000 000,06/04/2021,https://www.jaimelesstartups.fr/news/sensaterra-annonce-une-levee-de-1-million-deuros/,,,,,,
Medene,150000,02/04/2021,https://www.jaimelesstartups.fr/medene-huiles-essentielles-et-vegetales-100-bio/,,,,,,
Atelier Unes annonce une levée de fond de 400 000€,400 000€,01/04/2021,https://www.jaimelesstartups.fr/news/atelier-unes-annonce-une-levee-de-fond-de-400-000-euros/,,,,,,
Meet My Mama,2 800 000,29/03/2021,https://www.jaimelesstartups.fr/meet-my-mama-traiteur-engage-et-ecole-de-formation-de-cuisine/,,,,,,
Tylko,22 000 000 €,29/03/2021,https://www.jaimelesstartups.fr/news/tylko/,,,,,,
TEKYN,5 500 000,26/03/2021,https://www.jaimelesstartups.fr/tekyn-service-de-production-textile/,,,,,,
"BioDemain annonce une levée 1,2 millions d’euros",1 200 000,26/03/2021,https://www.jaimelesstartups.fr/news/biodemain-annonce-une-levee-12-millions-deuros/,,,,,,
The Ramp,NC,26/03/2021,https://www.jaimelesstartups.fr/the-ramp-gerer-toutes-les-campagnes-de-publicite-de-vos-points-de-vente/,,,,,,
Velco,5 000 000,24/03/2021,https://www.jaimelesstartups.fr/news/velco-leve-5-millions-deuros-2/,,,,,,
"Artifakt lève 3,7 millions d’euros","3,7 millions d'euros",23/03/2021,https://www.jaimelesstartups.fr/news/artifakt-leve-37-millions-deuros/,,,,,,
GAIAGO,700k€,19/03/2021,https://www.jaimelesstartups.fr/gaiago-a-concu-des-produits-afin-de-retablir-les-equilibres-mineraux-et-micro-biologiques-des-sols-agricoles/,,,,,,
PLEDG annonce une levée de 80 millions d’euros,80 000 000,19/03/2021,https://www.jaimelesstartups.fr/news/pledg-annonce-une-levee-de-80-millions-deuros/,,,,,,
Golem.ai annonce une levée de 5 millions d’euros,5 000 000 €,18/03/2021,https://www.jaimelesstartups.fr/news/golem-ai-annonce-une-levee-de-5-millions-deuros/,,,,,,
DIPONGO,500000,16/03/2021,https://www.jaimelesstartups.fr/dipongo-des-histoires-qui-eveillent-la-creativite-de-nos-enfants/,,,,,,
OOTI,,10/03/2021,https://www.jaimelesstartups.fr/ooti-outil-de-gestion-dun-cabinet-darchitecture-en-saas/,,,,,,
LE KABA annonce une levée de fonds de 350 k€,350 000 €,09/03/2021,https://www.jaimelesstartups.fr/news/le-kaba-annonce-une-levee-de-fonds-de-350-ke/,,,,,,
L’agritech Babylone Growers lève 2 millions d’euros,2000000,04/03/2021,https://www.jaimelesstartups.fr/news/babylone-growers-agritech-leve-2-millions-deuros/,,,,,,
1Kubator lance son appel à projets,6000000,01/03/2021,https://www.jaimelesstartups.fr/news/1kubator-lance-son-appel-a-projets/,,,,,,
Dracula Technologies,2 400 000 €,25/02/2021,https://www.jaimelesstartups.fr/dracula-technologies-solutions-photovoltaiques-pour-alimenter-des-appareils-electroniques/,,,,,,
Sorare annonce une levée de €40M en Série A,40 millions d'euros,25/02/2021,https://www.jaimelesstartups.fr/news/sorare-annonce-une-levee-de-e40m-en-serie-a/,,,,,,
"Luos annnonce une levée de fonds d’1,2 million d’euros",1200000,24/02/2021,https://www.jaimelesstartups.fr/news/luos-annnonce-une-levee-de-fonds-d12-million-deuros/,,,,,,
Serena annonce une levée de fonds de 300 millions d’euros,300 000 000,23/02/2021,https://www.jaimelesstartups.fr/news/serena-leve-300-millions-deuros/,,,,,,
be+SPORTS,500 000 €,19/02/2021,https://www.jaimelesstartups.fr/besports-outil-de-gestion-pour-club-de-sport/,,,,,,
"OMINI annonce une levée de fonds d’1,7 millions d’euros",1 700 000,19/02/2021,https://www.jaimelesstartups.fr/news/omini-annonce-une-levee-de-fonds-d17-millions-deuros/,,,,,,
exolis,300000,17/02/2021,https://www.jaimelesstartups.fr/exolis-solution-de-suivi-du-patient-lors-du-sejour-a-lhopital/,,,,,,
Simplébo,1 500 000 €,17/02/2021,https://www.jaimelesstartups.fr/simplebo-outil-de-creation-de-site-vitrine/,,,,,,
Geosophy annonce une levée de fonds de 750 000 €,750000,15/02/2021,https://www.jaimelesstartups.fr/news/geosophy-annonce-une-levee-de-fonds-de-750-000-e/,,,,,,
Powder annonce une levée de fonds de 14 Millions de dollars,18 millions $,12/02/2021,https://www.jaimelesstartups.fr/news/powder-annonce-une-levee-de-fonds-de-14-millions-de-dollars/,,,,,,
Tealium annonce une levée de fonds de 96 millions de dollars,96 000 000,10/02/2021,https://www.jaimelesstartups.fr/news/tealium-annonce-une-levee-de-fonds-de-96-millions-de-dollars/,,,,,,
WIPOOL annonce une levée de fonds de 400 000 euros,400 000€,10/02/2021,https://www.jaimelesstartups.fr/news/wipool-annonce-une-levee-de-fonds-de-400-000-euros/,,,,,,
WATCHA,1000000,10/02/2021,https://www.jaimelesstartups.fr/watcha-simplifie-les-echanges-entre-les-membres-de-votre-equipe/,,,,,,
Biotech Dental annonce une levée de fonds de 20 M€,20 000 000€,09/02/2021,https://www.jaimelesstartups.fr/news/biotech-dental-annonce-une-levee-de-fonds-de-20-me/,,,,,,
Yousoon,3500000,08/02/2021,https://www.jaimelesstartups.fr/yousoon-l-application-de-rencontre-basee-sur-les-passions-et-les-centres-dinterets/,,,,,,
Bluedigo,500000,08/02/2021,https://www.jaimelesstartups.fr/bluedigo-mobilier-de-bureau-design-doccasion/,,,,,,
CrocoGoDigital™,"1,4 Millions d'euros",04/02/2021,https://www.jaimelesstartups.fr/news/crocogodigital-annonce-une-levee-de-fonds-14-me/,,,,,,
Holded,15 000 000,04/02/2021,https://www.jaimelesstartups.fr/news/holded-leve-15-me-pour-revolutionner-la-digitalisation-des-petites-entreprises/,,,,,,
Babylone Growers Agritech,1000000,02/02/2021,https://www.jaimelesstartups.fr/news/babylone-growers-agritech-integre-le-classement-mondial-the-foodtech-500/,,,,,,
coclinic,500000,02/02/2021,https://www.jaimelesstartups.fr/coclinic-platerforme-de-location-de-locaux-medicaux/,,,,,,
Kili Technology,7000000,01/02/2021,https://www.jaimelesstartups.fr/kili-technology-plateforme-dannotation-de-contenu/,,,,,,
STAIRWAGE,500 000€,29/01/2021,https://www.jaimelesstartups.fr/news/stairwage-annonce-une-levee-de-fonds-500-000e/,,,,,,
Soan,1000000,29/01/2021,https://www.jaimelesstartups.fr/soan-plateforme-de-paiement-pour-entreprises/,,,,,,
HappyCab,300000,28/01/2021,https://www.jaimelesstartups.fr/happycab-plateforme-de-recrutement-des-cabinets-dexperts-comptables/,,,,,,
Ringover,10 000 000,27/01/2021,https://www.jaimelesstartups.fr/news/ringover-anonce-une-levee-de-fonds-de-10-millions-deuros/,,,,,,
Fygr,400 000€,21/01/2021,https://www.jaimelesstartups.fr/fygr-logiciel-de-suivi-de-tresorerie/,,,,,,
Kwit,1 300 000 €,20/01/2021,https://www.jaimelesstartups.fr/news/kwit-leve-13-million-deuros/,,,,,,
GETFLUENCE,50000000,18/01/2021,https://www.jaimelesstartups.fr/news/getfluence-leve-5-millions-deuros/,,,,,,
GEOTREND,1 300 000 €,15/01/2021,https://www.jaimelesstartups.fr/geotrend-solution-de-veille-strategique/,,,,,,
iziwork,35M,15/01/2021,https://www.jaimelesstartups.fr/news/iziwork/,,,,,,
Seald,"1,3 millions d'euros",14/01/2021,https://www.jaimelesstartups.fr/seald-chiffrement-de-bout-en-bout-certifie/,,,,,,
air up,2 000 000,14/01/2021,https://www.jaimelesstartups.fr/news/air-up-leve-plus-de-20-millions-deuros/,,,,,,
DEEPBLOO,1 000 000€,13/01/2021,https://www.jaimelesstartups.fr/news/deepbloo-annonce-une-levee-de-fonds-dun-million-deuros/,,,,,,
1Kubator,6 000 000 €,13/01/2021,https://www.jaimelesstartups.fr/news/1kubator-2/,,,,,,
Boks,1200000,12/01/2021,https://www.jaimelesstartups.fr/boks-boite-a-colis-connectee/,,,,,,
yzr,2.000.000,12/01/2021,https://www.jaimelesstartups.fr/news/yzr-annonce-une-levee-de-fonds-de-2-millions-deuros/,,,,,,
HopLunch,700000,11/01/2021,https://www.jaimelesstartups.fr/hoplunch-livraison-plateau-repas-de-restaurants-locaux/,,,,,,
Macaron,800 K,08/01/2021,https://www.jaimelesstartups.fr/macarcon-le-waze-du-stationnement/,,,,,,
SPORTALL,1 300 000 €,22/12/2020,https://www.jaimelesstartups.fr/news/sportall-annonce-une-levee-de-fonds-de-13-million-deuros/,,,,,,
Easyblue,1600000,21/12/2020,https://www.jaimelesstartups.fr/easyblue-coach-dassurance-dedie-aux-entrepreneurs-tpe-et-independants/,,,,,,
Club des Prophètes,"1,7 millions",18/12/2020,https://www.jaimelesstartups.fr/news/club-des-prophetes-augmente-sa-participation-au-sein-de-buybox-de-17-millions-deuros/,,,,,,
Affluences,4 millions,16/12/2020,https://www.jaimelesstartups.fr/affluences-compter-le-nombre-de-personne-dans-un-lieu/,,,,,,
Uptoo,10 000 000,16/12/2020,https://www.jaimelesstartups.fr/uptoo-plateforme-de-formation-et-coaching-pour-commerciaux/,,,,,,
Outmind,500000,11/12/2020,https://www.jaimelesstartups.fr/news/outmind-annonce-une-levee-de-fonds-de-500-000e/,,,,,,
Ava,4 Millions €,10/12/2020,https://www.jaimelesstartups.fr/news/ava-annonce-une-levee-de-4-millions-deuros/,,,,,,
TEQOYA,,09/12/2020,https://www.jaimelesstartups.fr/teqoya-purificateur-dair-eco%e2%80%91responsable/,,,,,,
Starklab,4000000,09/12/2020,https://www.jaimelesstartups.fr/news/starklab-annonce-une-levee-de-fonds-de-4-millions-deuros/,,,,,,
EasyPicky,5 Millions,08/12/2020,https://www.jaimelesstartups.fr/easypicky-application-mobile-pour-verifier-la-disponibilite-des-produits-dans-les-rayons/,,,,,,
Perfect Memory,5 000 000 €,08/12/2020,https://www.jaimelesstartups.fr/news/perfect-memory-annonce-une-levee-de-5-millions-deuros/,,,,,,
MEDADOM,40 millions d'euros,04/12/2020,https://www.jaimelesstartups.fr/news/medadom-annonce-une-levee-de-fonds-de-40-millions-deuros/,,,,,,
Teach Up,1 000 000,03/12/2020,https://www.jaimelesstartups.fr/teach-up-solution-digitalisation-des-formations-e-learning/,,,,,,
People Vox,500000,02/12/2020,https://www.jaimelesstartups.fr/people-vox-saas-de-barometre-social-enquete-clients-sondage-dopinion-etudes-marketing-vote-electronique/,,,,,,
Isahit,1.600.000,01/12/2020,https://www.jaimelesstartups.fr/isahit-sous-traitance-digitale-socialement-responsable/,,,,,,
StayTouch,1 million d'€,30/11/2020,https://www.jaimelesstartups.fr/staytouch-applicaiton-pour-echanger-ses-coordonees-sans-contact/,,,,,,
TRONE,2000000,30/11/2020,https://www.jaimelesstartups.fr/news/trone-annonce-une-levee-de-fonds-de-2-millions-deuros/,,,,,,
IICONI,640 000€,27/11/2020,https://www.jaimelesstartups.fr/iiconi-objet-connecte-contenus-musique-et-video/,,,,,,
KOOVEA,400 000 €,27/11/2020,https://www.jaimelesstartups.fr/news/koovea/,,,,,,
NeedHelp,10 millions d'euros d'investissement de Kingfisher,26/11/2020,https://www.jaimelesstartups.fr/news/needhelp-annonce-une-levee-de-fonds-de-10-millions-deuros/,,,,,,
UMI,700 000,25/11/2020,https://www.jaimelesstartups.fr/umi-outil-de-test-de-retour-clients/,,,,,,
GrAI Matter Labs,14 M$,24/11/2020,https://www.jaimelesstartups.fr/news/grai-matter-labs-annonce-une-levee-de-fonds-de-14-millions-de-dollars/,,,,,,
Frach,90 000 €,24/11/2020,https://www.jaimelesstartups.fr/frach-produits-made-in-france/,,,,,,
CrowdSec,1500000,19/11/2020,https://www.jaimelesstartups.fr/crowdsec-la-cybersecurite-par-la-foule/,,,,,,
Lioca,40000,18/11/2020,https://www.jaimelesstartups.fr/lioca-livraison-de-produits-locaux-sur-orleans-et-sa-region/,,,,,,
AOS,4 000 000,17/11/2020,https://www.jaimelesstartups.fr/news/aos-annonce-70-recrutements/,,,,,,
